,all,our,over,remove,internet,order,receive,addresses,free,business,email,credit,000,hp,hpl,!,$,longest,total,address,telnet,technology,original,edu,average,font,cs,project,table,[,#,spam
111,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,67,0.0,0.0,0.0,0.0,0.0,2.913,0.0,0.0,0.0,0.0,0.0,0.0,1
112,0.76,0.38,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.177,79,211,0.0,0.0,0.0,0.0,0.0,3.836,0.0,0.0,0.0,0.0,0.0,0.059,1
113,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,6,78,0.0,0.0,0.0,0.0,0.0,1.238,0.0,0.0,0.0,0.0,0.0,0.0,1
114,0.63,0.88,0.0,0.12,0.5,0.25,0.5,0.0,0.25,0.12,0.0,0.25,1.13,0.0,0.0,0.0,0.119,38,507,1.76,0.0,0.0,0.12,0.0,4.155,0.0,0.0,0.0,0.0,0.159,0.0,1
115,1.02,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.0,19,146,0.0,0.0,0.0,0.0,0.0,1.972,0.0,0.0,0.0,0.0,0.0,0.0,1
116,0.4,0.1,0.05,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.5,0.3,0.15,0.05,0.05,0.054,0.118,96,588,0.3,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.05,0.0,0.0,0.0,1
117,0.4,0.1,0.05,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.5,0.3,0.15,0.05,0.05,0.054,0.118,96,583,0.3,0.0,0.0,0.0,0.0,2.379,0.0,0.0,0.05,0.0,0.0,0.0,1
118,0.0,1.28,0.0,2.56,1.28,1.28,1.28,0.0,0.0,5.12,0.0,1.28,0.0,0.0,0.0,0.542,0.0,304,308,0.0,0.0,0.0,0.0,0.0,102.666,0.0,0.0,0.0,0.0,0.0,0.0,1
119,0.55,2.23,0.0,1.11,0.0,0.0,0.0,0.0,0.55,2.79,0.0,0.0,0.0,0.0,0.0,1.158,0.331,140,195,0.55,0.0,0.0,0.0,0.0,4.875,0.0,0.0,0.0,0.0,0.0,0.0,1
120,0.4,0.1,0.05,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.5,0.3,0.15,0.05,0.05,0.054,0.118,96,588,0.3,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.05,0.0,0.0,0.0,1
121,0.4,0.1,0.05,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.5,0.3,0.15,0.05,0.05,0.054,0.118,96,583,0.3,0.0,0.0,0.0,0.0,2.379,0.0,0.0,0.05,0.0,0.0,0.0,1
122,0.34,0.15,0.03,0.0,0.19,0.57,0.3,0.03,0.23,0.42,0.0,0.0,0.5,0.0,0.0,0.335,1.281,595,2413,0.46,0.0,0.0,0.0,0.0,7.202,0.0,0.0,0.0,0.0,0.0,0.125,1
123,0.8,0.32,0.0,0.16,0.0,0.0,0.16,0.16,0.16,0.0,0.8,0.16,0.0,0.0,0.0,0.271,0.024,149,982,0.32,0.0,0.0,0.0,0.0,5.709,0.0,0.0,0.0,0.0,0.0,0.049,1
124,0.0,0.92,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.092,0.322,49,278,0.0,0.0,0.0,0.0,0.0,2.074,0.0,0.0,0.0,0.0,0.0,0.0,1
125,0.67,0.33,0.16,0.33,0.84,0.16,0.33,0.0,0.0,1.68,0.33,1.68,0.0,0.0,0.0,1.194,0.054,101,657,0.0,0.0,0.0,0.0,0.0,5.567,0.0,0.0,0.0,0.0,0.0,0.0,1
126,0.5,1.51,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.178,53,164,0.0,0.0,0.0,0.0,0.0,3.416,0.0,0.0,0.0,0.0,0.0,0.0,1
127,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.427,0.0,33,170,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1
128,0.0,1.6,0.0,0.4,1.2,0.0,0.0,0.0,0.0,1.6,0.4,0.0,0.0,0.0,0.0,0.706,0.212,13,114,0.0,0.0,0.0,0.0,0.0,1.838,0.0,0.0,0.0,0.0,0.0,0.0,1
129,0.41,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.82,0.0,0.0,0.97,0.149,335,450,0.0,0.0,0.0,0.0,0.0,32.142,0.0,0.0,0.0,0.0,0.0,0.0,1
130,0.38,0.76,0.0,0.38,0.0,0.0,0.0,0.0,0.38,0.76,0.0,0.0,0.38,0.0,0.0,0.598,0.179,78,285,0.0,0.0,0.0,0.0,0.0,4.523,0.0,0.0,0.0,0.0,0.0,0.0,1
131,0.0,0.4,0.4,0.4,0.4,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.0,12,95,0.0,0.0,0.0,0.0,0.0,1.979,0.0,0.0,0.0,0.0,0.0,0.0,1
132,1.12,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.0,19,144,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,1
133,0.8,1.44,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.64,0.0,0.0,0.299,0.174,24,174,0.0,0.0,0.0,0.0,0.0,1.891,0.0,0.0,0.0,0.0,0.0,0.0,1
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.215,0.431,25,76,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
135,0.39,0.19,0.0,0.0,0.19,0.0,0.39,0.0,0.98,0.19,0.39,0.0,0.19,0.0,0.0,0.16,0.16,31,730,0.39,0.0,0.0,0.0,0.0,2.128,0.0,0.0,0.0,0.0,0.0,0.0,1
136,0.39,0.19,0.0,0.0,0.19,0.0,0.39,0.0,0.98,0.19,0.39,0.0,0.19,0.0,0.0,0.16,0.16,31,730,0.39,0.0,0.0,0.0,0.0,2.128,0.0,0.0,0.0,0.0,0.0,0.0,1
137,0.33,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.0,0.0,1.66,0.0,0.0,0.12,0.541,21,304,0.0,0.0,0.0,0.0,0.0,5.428,0.0,0.0,0.0,0.0,0.0,0.0,1
138,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,2.98,0.0,1.49,0.0,0.0,1.49,1.49,0.0,0.0,2,11,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1
139,0.0,1.65,0.0,0.0,0.0,0.82,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,69,0.0,0.0,0.0,0.0,0.0,1.769,0.0,0.0,0.0,0.0,0.0,0.0,1
140,0.33,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.0,0.0,1.66,0.0,0.0,0.12,0.541,21,304,0.0,0.0,0.0,0.0,0.0,5.428,0.0,0.0,0.0,0.0,0.0,0.0,1
141,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.279,23,36,0.0,0.0,0.0,0.0,0.0,3.272,0.0,0.0,0.0,0.0,0.0,0.0,1
142,0.34,0.15,0.03,0.0,0.19,0.57,0.3,0.03,0.23,0.42,0.0,0.0,0.5,0.0,0.0,0.335,1.281,595,2413,0.46,0.0,0.0,0.0,0.0,7.202,0.0,0.0,0.0,0.0,0.0,0.125,1
143,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.279,23,36,0.0,0.0,0.0,0.0,0.0,3.272,0.0,0.0,0.0,0.0,0.0,0.0,1
144,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,4.16,0.0,0.0,0.0,0.0,0.715,0.0,2,13,0.0,0.0,0.0,0.0,0.0,1.181,0.0,0.0,0.0,0.0,0.0,0.0,1
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.215,0.431,27,77,0.0,0.0,0.0,0.0,0.0,4.277,0.0,0.0,0.0,0.0,0.0,0.0,1
146,0.33,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.66,0.66,0.0,0.0,1.66,0.0,0.0,0.12,0.541,21,304,0.0,0.0,0.0,0.0,0.0,5.428,0.0,0.0,0.0,0.0,0.0,0.0,1
147,0.72,0.29,0.0,0.14,0.0,0.0,0.29,0.14,0.14,0.0,0.72,0.14,0.0,0.0,0.0,0.865,0.023,132,1001,0.29,0.0,0.0,0.0,0.0,5.133,0.0,0.0,0.0,0.0,0.0,0.046,1
148,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.126,35,123,0.0,0.0,0.0,0.0,0.0,2.562,0.0,0.0,0.0,0.0,0.0,0.0,1
149,0.27,0.81,0.81,0.0,2.98,0.54,0.27,0.0,0.81,1.63,0.27,1.35,0.0,0.0,0.0,0.565,0.121,18,131,0.0,0.0,0.0,0.0,0.0,1.617,0.0,0.0,0.0,0.0,0.0,0.0,1
150,0.39,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.78,0.0,0.0,0.0,0.0,0.261,0.0,19,114,0.0,0.0,0.0,0.0,0.0,1.461,0.0,0.0,0.0,0.0,0.0,0.0,1
151,0.56,2.25,0.0,1.12,0.0,0.0,0.0,0.0,0.56,2.82,0.0,0.0,0.0,0.0,0.0,1.32,0.33,140,190,0.56,0.0,0.0,0.0,0.0,5.135,0.0,0.0,0.0,0.0,0.0,0.0,1
152,0.67,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.2,0.0,3,33,0.0,0.0,0.0,0.0,0.0,1.064,0.0,0.0,0.0,0.0,0.0,0.0,1
153,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.055,0.0,16,120,0.0,0.0,0.0,0.0,0.0,2.033,0.0,0.0,0.0,0.0,0.0,0.0,1
154,1.68,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,19,203,0.0,0.0,0.0,0.0,0.0,1.796,0.0,0.0,0.0,0.0,0.0,0.0,1
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,38,0.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,1
156,0.0,1.31,0.0,1.31,1.31,1.31,0.0,0.0,0.0,1.31,0.0,1.31,0.0,0.0,0.0,0.117,0.117,186,291,0.0,0.0,0.0,0.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,1
157,0.0,1.36,0.45,0.45,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.135,0.0,46,117,0.0,0.0,0.0,0.0,0.0,5.571,0.0,0.0,0.0,0.0,0.0,0.0,1
158,0.0,0.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.088,0.0,107,200,0.0,0.0,0.42,0.0,0.0,5.714,0.0,0.0,0.0,0.0,0.0,0.0,1
159,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,99,607,0.0,0.0,0.0,0.0,0.0,7.313,8.58,0.0,0.0,0.0,0.092,0.232,1
160,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.21,0.0,0.0,0.21,0.21,0.146,0.146,99,642,0.0,0.0,0.0,0.0,0.0,6.233,6.75,0.0,0.0,0.0,0.073,0.183,1
161,0.46,0.0,0.0,0.0,0.46,0.0,0.0,2.31,0.0,0.46,0.46,0.0,1.38,0.0,0.0,0.081,0.816,12,102,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1
162,0.29,0.29,0.29,0.0,0.29,0.0,0.29,0.0,0.87,0.29,0.43,0.0,0.0,0.0,0.0,0.265,0.0,38,437,0.14,0.0,0.0,0.0,0.0,3.121,0.0,0.0,0.0,0.0,0.0,0.0,1
163,0.68,0.0,0.0,0.34,0.0,0.0,0.0,0.34,0.68,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,13,119,0.34,0.0,0.0,0.0,0.0,3.131,0.0,0.0,0.0,0.0,0.0,0.0,1
164,0.46,0.0,0.0,0.0,0.46,0.0,0.0,2.31,0.0,0.46,0.46,0.0,1.38,0.0,0.0,0.081,0.816,12,102,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1
165,0.62,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,1.24,1.24,0.0,0.0,0.0,0.0,0.517,0.0,22,111,0.0,0.0,0.0,0.0,0.0,3.363,0.0,0.0,0.0,0.0,0.0,0.0,1
166,0.0,2.1,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,108,0.0,0.0,1.05,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1
167,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.42,0.0,0.0,0.0,0.0,0.7,0.0,61,260,0.71,0.0,0.0,0.0,0.0,3.768,0.0,0.0,0.0,0.0,0.0,0.0,1
168,0.61,0.3,0.0,0.15,0.0,0.0,0.15,0.15,0.15,0.0,0.76,0.15,0.0,0.0,0.0,0.567,0.024,132,944,0.3,0.0,0.0,0.0,0.0,5.425,0.0,0.0,0.0,0.0,0.0,0.049,1
169,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.518,0.0,33,172,0.0,0.0,0.0,0.0,0.0,10.117,0.0,0.0,0.0,0.0,0.0,0.0,1
170,2.38,0.26,0.0,0.26,0.0,0.52,0.26,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,71,566,0.0,0.0,0.26,0.0,0.0,5.549,0.0,0.0,0.0,0.0,0.0,0.0,1
171,0.08,0.42,0.08,0.08,0.42,0.08,0.0,0.0,0.0,0.17,0.08,0.0,0.34,0.0,0.0,0.095,0.013,48,574,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.027,0.0,1
172,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.892,0.0,19,172,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
173,0.54,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.443,0.0,16,130,0.0,0.0,0.0,0.0,0.0,1.969,0.0,0.0,0.0,0.0,0.0,0.0,1
174,0.0,0.0,0.78,0.0,2.34,0.0,0.78,0.0,0.0,0.78,0.0,0.0,0.78,0.0,0.0,0.889,0.0,15,49,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,1
175,0.0,0.0,0.0,0.0,2.04,0.0,1.02,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.968,0.0,18,85,0.0,0.0,0.0,0.0,0.0,2.179,0.0,0.0,0.0,0.0,0.0,0.0,1
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,2,11,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1
177,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.944,0.145,28,152,0.0,0.0,0.0,0.0,0.0,2.451,0.0,0.0,0.0,0.0,0.0,0.072,1
178,0.66,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.32,0.0,0.0,0.0,0.0,0.583,0.0,121,326,0.66,0.0,0.0,0.0,0.0,4.024,0.0,0.0,0.0,0.0,0.0,0.0,1
179,0.0,0.0,0.0,0.0,2.04,0.0,1.02,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.969,0.0,18,85,0.0,0.0,0.0,0.0,0.0,2.179,0.0,0.0,0.0,0.0,0.0,0.0,1
180,0.25,0.08,0.43,0.08,0.25,0.08,0.34,0.17,0.08,0.0,0.0,0.0,0.34,0.0,0.0,0.258,0.258,300,694,0.25,0.0,0.0,0.0,0.0,5.297,0.17,0.0,0.0,0.0,0.0,0.113,1
181,0.26,0.08,0.43,0.08,0.26,0.08,0.34,0.17,0.08,0.0,0.0,0.0,0.34,0.0,0.0,0.259,0.259,62,537,0.26,0.0,0.0,0.0,0.0,3.335,0.0,0.0,0.0,0.0,0.0,0.064,1
182,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.835,0.0,107,179,0.0,0.0,0.43,0.0,0.0,5.114,0.0,0.0,0.0,0.0,0.0,0.0,1
183,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1.083,0.144,28,153,0.0,0.0,0.0,0.0,0.0,2.428,0.0,0.0,0.0,0.0,0.0,0.072,1
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,7,68,0.0,0.0,0.0,0.0,0.0,1.307,0.0,0.0,0.0,0.0,0.0,0.0,1
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.754,0.0,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
186,0.53,0.11,0.05,0.0,0.05,0.11,0.0,0.0,0.05,0.0,0.53,0.35,0.23,0.0,0.0,0.032,0.14,14,303,0.41,0.0,0.0,0.0,0.0,1.364,0.0,0.0,0.0,0.0,0.01,0.0,1
187,0.0,6.25,0.0,3.12,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,66,0.0,0.0,0.0,0.0,0.0,9.428,0.0,0.0,0.0,0.0,0.0,0.0,1
188,0.0,0.53,0.53,0.0,0.0,0.0,0.0,0.0,1.59,0.53,0.53,0.0,0.53,0.0,0.0,0.28,0.186,85,240,0.0,0.0,0.0,0.0,0.0,2.823,0.0,0.0,0.0,0.0,0.0,0.0,1
189,0.0,1.4,0.46,0.93,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.135,0.0,46,96,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
190,0.56,0.56,0.56,1.12,1.12,0.0,0.56,0.0,2.25,0.0,1.12,0.0,0.56,0.0,0.0,0.0,0.0,5,51,1.12,0.0,0.0,0.0,0.0,1.416,0.0,0.0,0.0,0.0,0.0,0.0,1
191,1.32,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,2.64,0.0,0.0,0.0,0.83,0.069,43,164,0.0,0.0,0.0,0.0,0.0,3.215,0.0,0.0,0.0,0.0,0.0,0.0,1
192,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.8,0.0,0.0,0.0,0.0,1.192,0.0,12,101,0.8,0.0,0.0,0.0,0.0,1.463,0.0,0.0,0.8,0.0,0.0,0.0,1
193,0.87,0.29,0.0,0.14,0.0,0.0,0.14,0.14,0.14,0.0,0.72,0.14,0.0,0.0,0.0,0.585,0.046,132,979,0.29,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.046,1
194,0.08,0.42,0.08,0.08,0.42,0.08,0.0,0.0,0.0,0.17,0.08,0.0,0.34,0.0,0.0,0.095,0.013,48,574,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.027,0.0,1
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.147,11,63,0.0,0.0,0.0,0.0,0.0,2.333,0.0,0.0,0.0,0.0,0.0,0.0,1
196,1.08,0.54,0.0,1.08,0.0,0.0,0.0,0.0,0.54,0.54,0.0,0.0,1.62,0.0,0.0,1.18,0.252,68,181,0.0,0.0,0.0,0.0,0.0,5.323,0.0,0.0,0.0,0.0,0.0,0.0,1
197,0.08,0.42,0.08,0.08,0.42,0.08,0.0,0.0,0.0,0.17,0.08,0.0,0.34,0.0,0.0,0.108,0.013,48,574,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.027,0.0,1
198,1.07,0.53,0.0,1.07,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.0,1.61,0.0,0.0,1.183,0.253,68,180,0.0,0.0,0.0,0.0,0.0,5.454,0.0,0.0,0.0,0.0,0.0,0.0,1
199,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.51,2.07,0.0,2.07,0.0,0.0,0.0,0.0,0.067,0.0,17,91,0.51,0.0,0.0,0.0,0.0,2.676,0.0,0.0,0.0,0.0,0.0,0.0,1
200,0.54,2.19,0.0,1.09,0.0,0.0,0.0,0.0,0.54,3.29,0.0,0.0,0.0,0.0,0.0,1.045,0.321,140,212,0.54,0.0,0.0,0.0,0.0,5.047,0.0,0.0,0.0,0.0,0.0,0.0,1
201,0.38,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.77,0.0,0.0,0.38,0.0,0.0,0.985,0.184,78,255,0.0,0.0,0.0,0.0,0.0,3.923,0.0,0.0,0.0,0.0,0.0,0.0,1
202,0.39,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.78,0.0,0.0,0.39,0.0,0.0,0.869,0.186,78,256,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1
203,0.43,0.43,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.86,0.43,0.0,0.0,0.0,0.0,0.915,0.0,47,144,0.0,0.0,0.0,0.0,0.0,3.891,0.0,0.0,0.0,0.0,0.0,0.0,1
204,0.0,0.68,0.45,0.0,0.45,0.0,0.22,0.45,0.0,0.91,1.83,0.0,1.6,0.0,0.0,0.187,0.112,30,363,0.0,0.0,0.0,0.0,0.0,3.184,0.0,0.0,0.0,0.0,0.0,0.0,1
205,1.12,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.0,19,137,0.0,0.0,0.0,0.0,0.0,2.403,0.0,0.0,0.0,0.0,0.0,0.0,1
206,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.893,0.0,16,121,0.0,0.0,0.0,0.0,0.0,2.122,0.0,0.0,0.0,0.0,0.0,0.0,1
207,1.31,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.816,0.068,43,165,0.0,0.0,0.0,0.0,0.0,3.173,0.0,0.0,0.0,0.0,0.0,0.0,1
208,0.61,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,1.23,1.85,0.0,0.0,0.0,0.0,0.353,0.0,13,81,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,1
209,0.22,1.77,0.22,0.44,0.44,0.22,0.0,1.11,0.44,0.0,0.44,0.0,0.44,0.0,0.0,0.563,0.15,1038,1733,0.22,0.0,0.0,0.0,0.0,86.65,0.0,0.0,0.0,0.0,0.0,0.0,1
210,0.25,0.08,0.42,0.08,0.25,0.08,0.34,0.17,0.08,0.0,0.0,0.0,0.34,0.0,0.0,0.287,0.223,62,537,0.42,0.0,0.0,0.0,0.0,3.314,0.0,0.0,0.0,0.0,0.0,0.079,1
211,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,61,0.0,0.0,0.0,0.0,0.0,3.812,0.0,0.0,0.0,0.0,0.0,0.0,1
212,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,1.417,223,233,0.0,0.0,0.0,0.0,0.0,29.125,0.0,0.0,0.0,0.0,0.0,0.0,1
213,1.08,0.54,0.0,1.08,0.0,0.0,0.0,0.0,0.54,0.54,0.0,0.0,1.62,0.0,0.0,1.182,0.253,68,180,0.0,0.0,0.0,0.0,0.0,5.454,0.0,0.0,0.0,0.0,0.0,0.0,1
214,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.08,0.0,18,57,0.0,0.0,0.0,0.0,0.0,2.111,0.0,0.0,0.0,0.0,0.0,0.0,1
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.81,0.0,0.0,0.0,0.0,0.165,0.165,41,94,0.9,0.0,0.0,0.0,0.0,6.266,0.0,0.0,0.0,0.0,0.0,0.0,1
216,0.15,0.25,0.2,0.0,0.02,0.15,0.0,0.0,0.05,0.22,0.0,0.0,0.37,0.0,0.0,0.0,0.022,20,965,0.02,0.0,0.05,0.02,0.0,1.423,0.0,0.0,0.0,0.0,0.0,0.0,1
217,0.15,0.25,0.2,0.0,0.02,0.15,0.0,0.0,0.05,0.22,0.0,0.0,0.37,0.0,0.0,0.0,0.022,20,965,0.02,0.0,0.05,0.02,0.0,1.423,0.0,0.0,0.0,0.0,0.0,0.0,1
218,1.07,0.35,0.62,0.53,0.17,0.62,0.26,0.62,0.62,0.08,1.43,0.17,0.89,0.0,0.0,0.212,0.185,583,1329,0.26,0.0,0.0,0.0,0.0,6.815,0.0,0.0,0.0,0.0,0.0,0.013,1
219,0.48,0.96,0.0,0.0,0.0,0.48,0.0,0.0,0.96,0.96,0.0,0.0,0.96,0.0,0.0,0.468,0.267,61,242,0.0,0.0,0.0,0.0,0.0,3.315,0.0,0.0,0.0,0.0,0.066,0.0,1
220,0.46,0.0,0.0,0.0,0.46,0.0,0.0,2.31,0.0,0.46,0.46,0.0,1.38,0.0,0.0,0.081,0.816,12,102,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1
221,0.68,1.03,0.0,0.68,0.0,0.0,0.0,0.34,0.68,0.0,0.0,0.0,0.34,0.0,0.0,0.366,0.061,12,91,0.0,0.0,0.0,0.0,0.0,1.895,0.0,0.0,0.0,0.0,0.0,0.0,1
222,0.18,0.18,0.0,0.0,0.0,0.54,0.36,0.0,0.72,0.0,0.18,0.18,0.0,0.0,0.0,0.633,0.063,363,841,0.0,0.0,0.0,0.18,0.0,9.043,0.0,0.0,0.0,0.0,0.0,0.0,1
